Episode,Reward,Actor Loss,Critic Loss
1,-1166.5956122953905,0.004228080187458545,16.885137119293212
2,-1429.8567370385058,0.5376301585882902,54.12019002914429
3,-1837.7832111395048,2.019892809987068,60.787033004760744
4,-1689.3099920652826,3.9993550622463228,62.81992210388184
5,-1658.8271229061784,6.783649325370789,61.231976737976076
6,-1621.9655530269786,10.69949716091156,60.257399826049806
7,-1666.2620897338822,15.595285654067993,59.29653991699219
8,-1690.616464183093,21.692416276931763,60.19141195297241
9,-1729.6506767879646,29.33190682411194,63.24288949966431
10,-1697.774435632803,38.43945909500122,68.22562700271607
11,-1846.5404280038874,48.72650440216064,77.98067680358886
12,-1796.9735076853872,60.911356143951416,85.62373086929321
13,-1855.290294056375,75.09212602615357,104.37849185943604
14,-1693.1849750396134,91.96999332427978,123.86112644195556
15,-1590.4533914145075,110.66249942779541,164.4315542602539
16,-1720.204430657636,131.31598442077637,219.33465503692628
17,-1505.8569805897484,152.69877418518067,238.5992724609375
18,-1500.2476590118279,176.90441734313964,313.67248432159425
19,-1312.7428024515941,200.55675170898436,355.40685428619383
20,-1380.9993100087534,224.362338180542,468.6354168701172
21,-1368.4648158425541,247.705929107666,582.1262672424316
22,-1205.6869680964467,268.60371635437014,707.5938059234619
23,-1299.6260382941196,289.0422354125977,879.3861717224121
24,-1534.8050655844775,310.2640782165527,1037.9419821166991
25,-1367.646013226846,330.9369636535645,1116.2341384887695
26,-1683.9138860969902,345.68202209472656,1367.803840789795
27,-1658.1690950396476,355.4033285522461,1333.9889755249023
28,-1352.0917541795848,360.1691616821289,1411.9850061035156
29,-1594.8753948385279,361.07786712646487,1413.0854722595216
30,-1366.4988590126447,364.53253189086917,1360.646460571289
31,-1352.8190446169292,366.66810119628906,1326.852467803955
32,-1389.5778435117663,366.3149140930176,1169.8929978942872
33,-1412.3770276131436,365.96429840087893,1321.9247496032715
34,-1473.1024054508084,365.46110900878904,1247.8297453308105
35,-1502.329339466489,368.01217239379883,1240.5042208862305
36,-1332.3099550510196,369.7169841003418,1197.0309123229981
37,-1355.3572200107476,368.9142497253418,1150.7006719970702
38,-1267.5106861786724,367.5955335998535,1276.5792558288574
39,-1366.1177520837794,362.6420152282715,1156.6445915222168
40,-1355.7369406092462,362.5278680419922,1101.2705613708497
41,-1329.3581119482474,362.45781204223636,1152.5514875793458
42,-1358.5205789774855,363.1937744140625,1096.4391276550293
43,-1327.9605320067994,361.46378845214844,1059.2561994934083
44,-1409.7468866572963,360.2519564819336,1090.5380987548829
45,-1412.621922652206,360.2432580566406,1033.3266301727294
46,-1226.2568336721447,360.0151205444336,958.9373361206054
47,-1221.2350474675845,360.2324656677246,998.5034532165528
48,-1214.153460413804,357.7372772216797,944.3198995208741
49,-1194.903123066147,359.3893923950195,856.9550311279297
50,-1231.5258018698269,358.5484585571289,934.3711251068115
51,-1088.8798190832758,355.4638882446289,948.373052368164
52,-1096.9077950750432,352.9267625427246,994.7256816101075
53,-1595.4942931303194,350.3480548095703,838.3759964752197
54,-1640.541122328791,350.76897796630857,816.7576705932618
55,-1613.838520146254,348.9709127807617,862.7334544372559
56,-1532.5397564086747,348.4820552062988,772.2280146789551
57,-1118.4727414781105,348.9668379211426,722.7369932937622
58,-1382.6226904984885,350.00483108520507,797.1062985229493
59,-1628.1171574885957,349.241900177002,736.4781149673462
60,-1088.524790180389,347.01085250854493,766.4576737213134
61,-984.5720507444439,345.4772698974609,770.4974534606934
62,-1571.2475420754984,345.53307418823243,765.981887550354
63,-1542.0548882970759,344.7711503601074,751.560121498108
64,-1502.0654273198643,343.5101808166504,762.2659233856201
65,-1645.267859190925,345.3662326049805,698.7303288841248
66,-1158.9077752707526,348.0232844543457,609.9916688156128
67,-1661.8832944749267,348.95902130126956,690.8686268615722
68,-1692.053357321201,349.2041500854492,804.7529863739014
69,-1266.1042985884358,347.9666064453125,817.1684376525878
70,-1643.0813942749762,348.1254037475586,722.778890171051
71,-1298.0618947799558,348.7359019470215,732.3372419357299
72,-1504.3691243633714,349.9694229125977,715.2717185401916
73,-1168.3751327564642,353.017721862793,698.1639589691163
74,-1648.0029430327065,354.98120407104494,656.8515434074402
75,-1095.167898067433,359.00124725341794,659.7879600524902
76,-1678.0348091380997,361.6515187072754,709.3930361557007
77,-805.0818452802889,363.629912109375,755.4215027332306
78,-1604.6826829575855,363.68408050537107,729.1724010372162
79,-1662.1000304302959,367.1500685119629,717.5154531478881
80,-1353.0877138584399,370.18218856811524,727.2789148902893
81,-1679.849550643741,372.2241061401367,763.6978273010254
82,-927.4912504152464,373.7309922790527,788.7829194259643
83,-985.9355118674135,374.0123815917969,818.3739173030854
84,-1698.8334245758358,375.34833923339846,745.8934638690948
85,-1613.7253217960372,379.04293548583985,627.3727122402191
86,-1691.8234907049405,383.6057876586914,739.0573814868927
87,-1675.3313813444709,388.3043965148926,683.3898191165924
88,-891.3739964366049,392.49745880126954,815.047721233368
89,-1596.9178937244915,395.67992523193357,782.5999283790588
90,-1763.0861811280424,396.50065368652344,848.6717856884003
91,-900.0869499211967,397.5847950744629,837.27478931427
92,-1673.8415254901354,398.4020291137695,817.7309994125367
93,-1274.7889669027622,400.3291465759277,699.5114322280883
94,-941.6740195943487,402.8740330505371,710.0061558628082
95,-983.699602181775,404.5940138244629,769.4563910484314
96,-1140.4508714893734,403.9459048461914,834.7583771896362
97,-835.1202166526683,398.07959045410155,950.2089351177216
98,-1279.3095415726007,394.254619140625,782.3576604175568
99,-1247.7928347294414,390.36500106811525,979.8536824893952
100,-1214.2570419823696,384.7124690246582,743.0325875663757
101,-1297.7677118704905,385.82787139892577,797.0356090164184
102,-1125.9117115754605,384.6252474975586,821.026449804306
103,-1232.0309569172205,383.8757518005371,717.0594575405121
104,-981.1034948279869,381.2905989074707,807.705597410202
105,-1026.1377438295053,379.3167906188965,737.087092704773
106,-1418.0966283680589,377.18712310791017,750.9368551826477
107,-1180.064371101227,377.03343994140624,754.166977815628
108,-993.4199499164387,374.2502667236328,852.1615926551818
109,-1428.2055492646693,370.9424955749512,706.3131796741486
110,-1386.3934860658173,371.8229054260254,805.6894916057587
111,-1438.7149270769296,368.27946182250975,791.2799105167389
112,-1596.8833962493404,368.2932345581055,687.1472186279296
113,-1497.9876360678331,372.70648056030274,677.9774648094177
114,-1157.8778956364604,377.4015216064453,730.9124320983886
115,-1405.7240359431482,380.7748107910156,751.7752838993073
116,-1305.808719509839,380.9131083679199,813.844375333786
117,-1363.2778869008698,380.87200408935547,805.6256830406189
118,-1700.1288441034658,383.5156985473633,734.1795506095887
119,-1405.3745386048713,386.088733215332,818.666216135025
120,-1360.8185719937258,389.0805297851563,708.1566658496856
121,-1073.425936655708,391.73453247070313,922.2371141910553
122,-1191.1881797911096,392.5569790649414,759.3091394710541
123,-1125.944229199796,390.4687133789063,774.6834926509857
124,-1234.1262825443014,389.6164143371582,811.0500025463105
125,-868.613762575715,391.32590408325194,826.4850952243805
126,-1136.0622019059558,390.800584564209,805.7477439880371
127,-1152.6517341333945,394.7745428466797,752.3036899280548
128,-1129.3361469857268,397.0557000732422,748.7672607803345
129,-1314.8580432702984,398.0224345397949,815.4759766578675
130,-1175.9061923550119,396.29925354003905,844.113470954895
131,-1170.8279944632268,393.9492262268066,835.4157336997986
132,-1033.4487769592358,394.2833137512207,707.9432548618316
133,-1024.215283883525,398.15732498168944,738.9272790813446
134,-857.1258111305821,398.44556228637697,908.7125108814239
135,-1281.1820544357142,398.8101922607422,785.9262634372711
136,-1072.2917124274545,398.52707870483397,708.9705575942993
137,-1602.3948144709316,398.73834747314453,869.21102435112
138,-1587.6233159323147,394.0713136291504,823.5654127693176
139,-1025.6816008843348,388.82285461425784,844.6368997669219
140,-1304.9621447018217,388.6478387451172,797.8877599048615
141,-1006.8817657281438,388.6311276245117,779.0288788414001
142,-1063.1775936094332,387.00252807617187,779.8667789173127
143,-1504.6659581876934,387.0520080566406,809.8911850643158
144,-1225.74228808214,387.9349237060547,740.6806585788727
145,-1223.5470255936536,387.9878295898437,816.1352659130097
146,-1068.9347645815255,389.2827743530273,663.8802160835266
147,-1143.576844215772,393.13318420410155,810.9280291366578
148,-1046.277062101065,394.36353485107423,780.4394523143768
