Episode,Reward,Actor Loss,Critic Loss
1,-1169.5557353325157,0.11209853334352374,17.68295118331909
2,-1252.1886040591794,1.2979903945326805,53.46432825088501
3,-1509.9993236505989,4.310789368152618,59.58366817474365
4,-1259.5357998685129,8.087373616695404,57.999061012268065
5,-1697.5846041407833,11.130629849433898,55.99158403396606
6,-1836.750490697339,14.318825879096984,56.63420331954956
7,-1853.9461648920405,18.31130751132965,59.42528659820557
8,-1726.8430211991795,23.33955443382263,59.11933504104614
9,-1717.5705826300125,29.434083271026612,61.56256748199463
10,-1713.4445347132057,36.68879240036011,66.64614562988281
11,-1640.4074627669065,43.96906698226929,73.43310785293579
12,-1636.1939430293182,52.53277820587158,80.49362695693969
13,-1741.3505102218946,61.86276048660278,92.7343172454834
14,-1647.8174540225973,72.79487413406372,99.77763690948487
15,-1556.0596203479327,84.51662693023681,124.32542461395263
16,-1698.5273239654719,97.40494731903077,146.85686866760253
17,-1618.8652428229577,111.29826305389405,157.79789123535156
18,-1379.4862315156322,126.390234375,184.48308921813964
19,-1478.3684535493314,142.38901306152343,199.7368073654175
20,-1651.637622133082,159.55949180603028,262.60126930236817
21,-1497.1874906006726,178.44662467956542,313.16524021148683
22,-1463.4874455589852,197.2349631500244,326.5092341995239
23,-1577.696338822992,218.4298701477051,432.46922752380374
24,-1565.2092151942634,235.89576797485353,507.89137886047365
25,-1567.6232202609751,257.18887336730955,572.7808477783203
26,-1431.4168716848417,274.65687561035156,595.1176109313965
27,-1433.9133669083076,291.4436952209473,727.2692933654785
28,-1480.8419425405984,308.8310122680664,668.0526325988769
29,-1588.4670172521812,326.32749267578123,821.9091159057617
30,-1476.5276155607758,338.32712753295897,858.4507786560058
31,-1364.3984704979778,345.9448251342773,901.7123419952393
32,-1456.1756710509771,350.13060882568357,929.6871173858642
33,-1298.9312007262022,353.22245056152343,1067.909578933716
34,-1347.0221404318957,355.79563858032225,1078.7197200775147
35,-1329.5989083266766,358.0518522644043,1106.1947885131835
36,-1355.8976102749534,363.20938339233396,1010.6952097320557
37,-1393.6310831373353,365.25805099487303,1084.6985848236084
38,-1373.313428861991,366.55154739379884,1152.1099810791015
39,-1336.911350583264,372.54200424194335,971.1170820617676
40,-1258.9509953689792,375.62997024536133,1216.9533190917969
41,-1213.1833378825527,380.28333953857424,1223.801143722534
42,-1291.5001748813963,386.29238723754884,1169.848213119507
43,-1312.6397265175217,388.7922631835938,1153.7074545288085
44,-1296.3195648919261,392.68102828979494,1224.167452774048
45,-1348.0517317020585,397.9349984741211,1184.8372240447998
46,-1173.1214959226384,399.4546154785156,1187.3069205474853
47,-1169.1594270348007,396.5431024169922,1269.932391204834
48,-1115.1484654883013,392.71968978881836,1265.699206314087
49,-1269.6226510203826,385.0521884155273,1268.2032302093505
50,-1078.6703955844957,378.8304174804687,1264.1142120361328
51,-1260.6767004841267,371.9906970214844,1154.155528793335
52,-1522.3612731233936,365.7245455932617,1090.7658088684082
53,-1562.986986844936,358.82358047485354,1135.9642347717286
54,-1530.1689631919635,350.6130207824707,1030.84798248291
55,-1333.642995749707,344.673465423584,934.317325592041
56,-1444.8918585616964,336.96598052978516,955.4323749542236
57,-1431.345240708133,330.7183480834961,972.6162351226807
58,-1425.6117133619687,325.2318661499023,936.7155340576172
59,-1403.3133319302053,319.9652867126465,1024.8982905578614
60,-1165.9152740579243,316.87370056152344,880.9534436798095
61,-1382.8076077410026,314.8427355957031,903.4683438873291
62,-1145.6943626332218,311.7552052307129,826.795283279419
63,-1565.8019809817424,308.66888259887696,891.4435263824463
64,-1241.8767855459835,307.30998168945314,850.8395529937744
65,-1273.2691326853355,304.71700164794925,854.6751766204834
66,-1144.6571331538876,302.5531936645508,832.375449295044
67,-1204.8322465330723,300.1687631225586,774.9781764984131
68,-1223.7089819629516,298.96344604492185,834.7422734069825
69,-1137.4488410085391,297.66049224853515,781.5761645507813
70,-1370.353841839294,295.46284423828126,780.9012772369384
71,-1669.4616784900797,294.1287873840332,715.170467376709
72,-1325.5320563407674,293.93910827636716,723.0386506652832
73,-1079.2443214571422,294.84588806152345,644.993194732666
74,-1036.3391714193556,293.69503555297854,688.8157208251953
75,-1024.459187526943,290.3082518005371,740.5627699661255
76,-890.8709290959034,289.45028854370116,679.2673540496826
77,-1236.964817680158,290.0871292114258,642.2197085571289
78,-1046.9328249617888,292.08198348999025,586.2761865615845
79,-960.4225286149549,293.08759811401364,651.9885656356812
80,-1059.792112116064,293.9336241149902,585.1007608795167
81,-1528.631630032793,296.7274491882324,547.9737574386596
82,-916.1082225586553,300.92723205566404,657.6628328323364
83,-1492.489046517852,304.0705972290039,585.418991355896
84,-906.6149668688275,309.77393341064453,573.1860814285278
85,-963.5743289422321,312.5326914978027,645.2331636810303
86,-1032.1135504072238,316.9209588623047,554.7361479187011
87,-1526.6707506638002,321.8982339477539,591.9694959640503
88,-930.216422415573,325.70960250854495,676.0378646469117
89,-1135.2885495849266,328.8485429382324,543.0310508728028
90,-752.8362332621135,331.32398178100584,599.2256669235229
91,-1603.096036253656,332.59606506347654,599.746985836029
92,-1035.6460844341484,330.1044454956055,642.7607957839966
93,-1071.4642958901954,329.17430068969725,656.7718829917908
94,-1417.7950474942625,327.630991973877,578.4449108886719
95,-1004.5515475049331,328.1962338256836,596.4269757843017
96,-1444.5558714615402,324.11647201538085,649.7374318122863
97,-1353.3101432773833,323.7942593383789,557.7805473709107
98,-946.151521233529,320.96543762207034,685.3909484100342
99,-1032.5755468421282,318.1273893737793,565.2804526901245
100,-1406.0202145030783,316.04802368164064,540.0630001449586
101,-1461.9899329376512,315.87952026367185,510.73887256622316
102,-1490.0393165566272,314.5233938598633,532.2933094215393
