Episode,Reward,Actor Loss,Critic Loss
1,-1203.6436045489443,0.15995646327733992,16.62039342880249
2,-1376.737017288296,1.234672785103321,49.11520267486572
3,-1315.7942306407515,4.485326977968216,54.41674470901489
4,-1338.3532605954167,8.456920938491821,51.273468551635744
5,-1846.330631040256,12.273434872627258,52.016674003601075
6,-1851.6750470862428,16.61539707183838,55.37598373413086
7,-1769.772168753998,21.958804473876953,58.34162424087524
8,-1690.6040683065755,28.618587970733643,60.650750732421876
9,-1667.493767841106,36.219799489974974,67.65300359725953
10,-1848.2052535064815,44.908987560272216,75.88028123855591
11,-1804.4648449108538,54.30442392349243,85.99130653381347
12,-1788.3872038577447,65.32643552780151,96.72702846527099
13,-1790.223672965165,78.31424110412598,122.84809413909912
14,-1780.810459880793,92.71467895507813,137.1629266357422
15,-1643.21826259927,108.95038352966309,178.04993907928466
16,-1556.4736282627607,126.52901054382325,202.24868198394776
17,-1588.2345900776365,145.68726371765138,235.92156608581544
18,-1548.0874187873892,166.04404052734375,281.5515357208252
19,-1464.7401702237444,186.4105015563965,370.3593287658691
20,-1402.7163377294708,207.8493788909912,425.2641661453247
21,-1444.480222268568,228.22559242248536,441.67259910583493
22,-1363.0701565018362,249.9656491088867,590.7101051330567
23,-1444.9464554242738,269.4055150604248,625.833916015625
24,-1354.2462881987478,289.02011459350587,744.7468938446045
25,-1472.1622638841106,304.27534286499025,873.8668780517578
26,-1359.890880122541,319.05467178344725,888.6939713287353
27,-1487.0247022031554,333.2042008972168,944.7669297027588
28,-1417.3725900931672,342.3643745422363,1001.469172744751
29,-1446.699873737347,352.732119140625,974.4314331054687
30,-1411.0082698901465,360.0756893920898,983.6181993103028
31,-1389.0947273259787,363.0954598999023,1008.5553300476074
32,-1433.6929572010224,362.8133303833008,1203.1886573791503
33,-1538.1888994671183,362.77892181396487,1093.6173231506348
34,-1280.4038226050945,363.96563415527345,994.0499227905274
35,-1425.9370599210338,364.6877268981934,1086.7416091918944
36,-1338.583944483182,364.49947219848633,1005.1781177520752
37,-1373.9275766523847,364.99366577148436,882.3005974578857
38,-1374.1619958845126,369.13708984375,986.9788575744628
39,-1360.2182383797692,372.5217869567871,1009.4026422119141
40,-1381.1105255226148,376.0149040222168,868.3837191772461
41,-1408.5984693999062,381.2974073791504,1060.1397564697265
42,-1489.1174920378369,382.6508969116211,926.6535655212402
43,-1372.569091923338,386.66118148803713,1024.8899777984618
44,-1529.2116827330624,390.31074752807615,938.9442063903808
45,-1530.3198473779419,393.3933000183105,1026.7696571731567
46,-1521.6811791604105,392.9335523986816,982.0231563568116
47,-1523.0034361945952,390.2750662231445,1018.4400065612793
48,-1521.3417905325466,390.1698518371582,935.2668996047973
49,-1476.482805009678,392.2593539428711,747.121713066101
50,-1500.3987580585658,394.248768157959,948.1734697723389
51,-1476.5344259363383,392.38346221923825,814.7478556442261
52,-1506.4758431855707,390.1623954772949,997.8574087905884
53,-1504.6055465133484,387.4542594909668,810.6482215881348
54,-1400.2805053065522,387.3161212158203,1003.5426572799682
55,-1539.0143199797733,383.71944564819336,840.507985458374
56,-1378.9515082359528,384.71614227294924,811.969202041626
57,-1441.6590459056226,385.65671508789063,755.2938140106202
58,-1494.154529582338,385.70954498291013,877.8214908027649
59,-1538.55178116992,381.9616535949707,966.2027439308166
60,-1594.342565344218,380.81215301513674,819.0095904159546
61,-1418.576761467248,380.3685774230957,822.0314777374267
62,-1515.5914661155316,381.52995697021487,789.3391799926758
63,-1458.7084818955768,383.80178009033204,746.5097899723053
64,-1459.3340983789321,385.48092422485354,825.5694406700135
65,-1302.122686087475,386.5018504333496,750.9945161056519
66,-1348.1309116002526,386.44935302734376,880.0331324577331
67,-1553.3402599047922,386.6323179626465,781.9730648422242
68,-1247.575737484094,388.1556637573242,769.5744162368775
69,-1590.9532431456632,385.81360931396483,896.8883972930909
70,-1187.589925484775,385.30220764160157,757.8845233726502
71,-1338.6517034353317,386.64595977783205,838.567798318863
72,-1448.055627399898,384.34363967895507,825.413730430603
73,-1552.8107722828913,384.87202819824216,809.0259341430664
74,-1289.2894685522306,385.90923828125,736.1825661087037
75,-1385.5004081348945,386.5699331665039,839.4024126434326
76,-1223.6423555646682,386.121904296875,777.2577603626252
77,-1507.0919409858966,389.267400970459,727.9501419734955
78,-1180.7564423895556,389.34326232910155,759.052696018219
79,-1579.3705135946693,390.89984649658203,738.7686871910096
80,-1342.7756419286532,393.57722625732424,841.2817245388031
81,-1653.5704032699878,392.5841227722168,843.7488428115845
82,-1260.5777082858397,391.2354600524902,931.3404415512085
83,-1557.569317569176,390.1351448059082,846.828803730011
84,-1259.301154771983,392.5337483215332,664.7453899860382
85,-1633.2914955767867,397.2621334838867,743.6919033145905
86,-1630.81370582629,401.42829986572264,836.9289735221863
87,-1594.5672512215692,401.45763076782225,829.1016731357574
88,-1542.0471063375842,404.5044311523437,689.4780799293518
89,-1633.7005650875458,405.45100692749025,995.634590215683
90,-1545.4775947870824,406.1244905090332,771.4792929267883
91,-1210.986487269383,406.75875885009765,874.3087493133545
92,-1346.645876702099,407.7447283935547,796.0815106868744
93,-1509.9379723819113,410.4754182434082,816.1419809532166
94,-1717.1467693596148,413.13112716674806,758.0026262283325
95,-1233.9601486746574,415.6505171203613,855.6270945262909
96,-1186.9769298551753,415.2556684875488,984.8947652816772
97,-1724.0786062424306,415.49260498046874,862.4683075046539
98,-1445.985326831773,416.70058685302735,850.060691614151
99,-1276.1042904372512,416.374705657959,965.2864444065094
100,-1065.2157530125646,417.17492431640625,789.1002297592163
101,-1316.1897566734654,417.7737138366699,876.2955154705047
102,-1577.0779172113937,419.0553923034668,879.3274448871613
103,-1241.012994258558,419.14669509887693,902.0234527778625
104,-1212.319099855109,418.95254089355467,889.3606418180466
105,-1701.500834013177,420.44067276000976,824.2486420440674
106,-1492.4236825190978,421.0021469116211,893.4358278465271
107,-984.3060700915147,419.75049560546876,990.081976070404
108,-1002.9300012770826,418.5319825744629,980.0084011745453
109,-1610.6904466202416,418.63260635375974,752.1929322814941
110,-1509.4720930543704,420.64561737060546,915.208714723587
111,-948.3397001379001,421.6645509338379,822.9631467342376
112,-985.3991164204338,423.0039669799805,935.6283893871307
113,-898.3803445280345,423.2272410583496,827.0387420368195
114,-926.370127216132,424.1237850952148,921.7830060768127
115,-1065.5565911894255,423.8641033935547,786.6179827070237
116,-1148.099084262957,425.2936880493164,897.8617891597747
117,-1156.3745978351274,423.6926528930664,884.9077750205994
118,-1213.5610807337607,423.70611221313476,1059.680125141144
119,-1122.7906974916189,421.42921752929686,777.9813749980926
120,-1014.2797296936022,422.85128677368164,831.8391971492767
121,-1002.9242373881766,422.2597889709473,893.2058410453797
122,-1390.1970882526662,420.0066067504883,961.202737903595
123,-1013.489645453609,418.9567481994629,821.7229588413238
124,-988.8946460474987,418.61686767578124,911.5011294746399
125,-1029.6671087356572,417.62145233154297,957.6933847522736
